tir,vir,dc,du,rbd,rbm,rba,rbp,rlp,rld,rlm,rla
15.0,82.21,1095,755,0.057898,1.2229,15.7,54.81,46.59,0.050667,1.07,13.62
15.0,82.21,1095,755,0.057898,1.2229,15.7,54.81,46.59,0.050667,1.07,13.62
15.0,160.51,1825,1257,0.057898,1.2229,15.7,107.0,90.95,0.051474,1.09,13.85
15.0,118.36,1460,1005,0.057898,1.2229,15.7,78.91,67.07,0.051084,1.08,13.73
15.0,160.51,1825,1257,0.057898,1.2229,15.7,107.0,90.95,0.051474,1.09,13.85
15.0,65.13,900,623,0.057898,1.2229,15.7,43.42,36.91,0.050434,1.06,13.55
15.0,118.36,1460,1005,0.057898,1.2229,15.7,78.91,67.07,0.051084,1.08,13.73
15.0,82.21,1095,755,0.057898,1.2229,15.7,54.81,46.59,0.050667,1.07,13.62
17.5,42.17,540,373,0.057898,1.2229,15.7,24.1,19.88,0.048625,1.03,13.03
15.0,82.21,1095,755,0.057898,1.2229,15.7,54.81,46.59,0.050667,1.07,13.62
15.0,160.51,1827,1257,0.057898,1.2229,15.7,107.0,90.95,0.051474,1.09,13.85
15.0,402.35,1078,742,0.057898,1.2229,15.7,53.65,45.6,0.050645,1.07,13.61
15.0,403.68,1080,744,0.057898,1.2229,15.7,53.82,45.75,0.050648,1.07,13.61
15.0,248.83,721,495,0.057898,1.2229,15.7,33.18,28.2,0.0502,1.06,13.48
15.0,82.34,1096,756,0.057898,1.2229,15.7,54.9,46.66,0.050669,1.07,13.62
15.0,66.38,914,633,0.057898,1.2229,15.7,44.25,37.61,0.050452,1.06,13.55
15.0,208.64,2191,1506,0.057898,1.2229,15.7,139.1,118.23,0.051832,1.09,13.95
15.0,80.74,1080,744,0.057898,1.2229,15.7,53.82,45.75,0.050648,1.07,13.61
15.0,81.81,1090,752,0.057898,1.2229,15.7,54.54,46.36,0.050662,1.07,13.61
15.0,497.67,721,495,0.057898,1.2229,15.7,33.18,28.2,0.0502,1.06,13.48
15.0,49.77,721,495,0.057898,1.2229,15.7,33.18,28.2,0.0502,1.06,13.48
15.0,403.68,1080,744,0.057898,1.2229,15.7,53.82,45.75,0.050648,1.07,13.61
15.0,807.36,1080,744,0.057898,1.2229,15.7,53.82,45.75,0.050648,1.07,13.61
15.0,785.56,1800,1238,0.057898,1.2229,15.7,104.74,89.03,0.051446,1.09,13.84
15.0,580.99,1440,991,0.057898,1.2229,15.7,77.47,65.85,0.051061,1.08,13.73
15.0,785.56,1800,1238,0.057898,1.2229,15.7,104.74,89.03,0.051446,1.09,13.84
15.0,5918.22,1461,1005,0.057898,1.2229,15.7,78.91,67.07,0.051084,1.08,13.73
15.0,8.1,1082,746,0.057898,1.2229,15.7,54.0,45.9,0.050651,1.07,13.61
15.0,80.74,1080,744,0.057898,1.2229,15.7,53.82,45.75,0.050648,1.07,13.61
15.0,157.11,1800,1238,0.057898,1.2229,15.7,104.74,89.03,0.051446,1.09,13.84
15.0,65.13,900,623,0.057898,1.2229,15.7,43.42,36.91,0.050434,1.06,13.55
15.0,157.11,1800,1238,0.057898,1.2229,15.7,104.74,89.03,0.051446,1.09,13.84
15.0,404.35,1081,745,0.057898,1.2229,15.7,53.91,45.83,0.05065,1.07,13.61
15.0,157.11,1800,1238,0.057898,1.2229,15.7,104.74,89.03,0.051446,1.09,13.84
15.0,259.48,2526,1735,0.057898,1.2229,15.7,172.98,147.04,0.052139,1.1,14.04
15.0,204.93,2165,1488,0.057898,1.2229,15.7,136.62,116.13,0.051807,1.09,13.94
15.0,157.64,1805,1241,0.057898,1.2229,15.7,105.1,89.33,0.05145,1.09,13.84
15.0,50.23,727,499,0.057898,1.2229,15.7,33.49,28.46,0.050208,1.06,13.48
15.0,584.08,1445,995,0.057898,1.2229,15.7,77.88,66.2,0.051068,1.08,13.73
15.0,65.5,905,626,0.057898,1.2229,15.7,43.67,37.12,0.05044,1.06,13.55
15.0,81.14,1085,747,0.057898,1.2229,15.7,54.09,45.98,0.050653,1.07,13.61
15.0,81.14,1085,747,0.057898,1.2229,15.7,54.09,45.98,0.050653,1.07,13.61
15.0,81.14,1085,747,0.057898,1.2229,15.7,54.09,45.98,0.050653,1.07,13.61
0.0,0.0,2067,1420,0.057836,1.2216,15.69,127.28,127.28,0.057836,1.22,15.69
0.0,0.0,2067,1420,0.057836,1.2216,15.69,127.28,127.28,0.057836,1.22,15.69
15.0,115.68,1440,992,0.057644,1.2175,15.63,77.12,65.55,0.050832,1.07,13.66
15.0,81.77,1095,755,0.057644,1.2175,15.63,54.51,46.33,0.050439,1.06,13.55
15.0,81.77,1095,755,0.057644,1.2175,15.63,54.51,46.33,0.050439,1.06,13.55
15.0,81.77,1095,755,0.057644,1.2175,15.63,54.51,46.33,0.050439,1.06,13.55
15.0,50.32,730,502,0.057644,1.2175,15.63,33.55,28.52,0.049989,1.06,13.42
15.0,81.77,1095,755,0.057644,1.2175,15.63,54.51,46.33,0.050439,1.06,13.55
15.0,81.77,1095,755,0.057644,1.2175,15.63,54.51,46.33,0.050439,1.06,13.55
15.0,81.77,1095,755,0.057644,1.2175,15.63,54.51,46.33,0.050439,1.06,13.55
15.0,50.32,730,502,0.057644,1.2175,15.63,33.55,28.52,0.049989,1.06,13.42
15.0,115.53,1441,991,0.057644,1.2175,15.63,77.02,65.47,0.05083,1.07,13.66
15.0,41411.82,2175,1493,0.057594,1.2165,15.61,136.23,115.79,0.05153,1.09,13.86
15.0,501.69,730,502,0.057492,1.2143,15.59,33.45,28.43,0.049855,1.05,13.38
15.0,65.86,914,633,0.057517,1.2148,15.59,43.9,37.32,0.050113,1.06,13.46
15.0,398.43,1075,741,0.057517,1.2148,15.59,53.12,45.16,0.050301,1.06,13.51
15.0,493.65,721,495,0.057492,1.2143,15.59,32.91,27.97,0.049842,1.05,13.38
15.0,79.87,1080,744,0.05739,1.2121,15.56,53.24,45.26,0.050192,1.06,13.48
15.0,96.53,1260,866,0.05739,1.2121,15.56,64.36,54.7,0.050397,1.06,13.54
15.0,79.87,1080,744,0.05739,1.2121,15.56,53.24,45.26,0.050192,1.06,13.48
15.0,81.45,1099,756,0.05739,1.2121,15.56,54.3,46.16,0.050213,1.06,13.49
15.0,573.55,1441,990,0.05739,1.2121,15.56,76.47,65.0,0.050598,1.07,13.6
15.0,81.32,1095,755,0.05739,1.2121,15.56,54.21,46.08,0.050211,1.06,13.49
15.0,158.18,1825,1255,0.05739,1.2121,15.56,105.45,89.63,0.051003,1.08,13.71
15.0,80.13,1081,746,0.05739,1.2121,15.56,53.42,45.41,0.050196,1.06,13.48
15.0,81.32,1097,755,0.05739,1.2121,15.56,54.21,46.08,0.050211,1.06,13.49
15.0,4.94,721,496,0.05739,1.2121,15.56,32.92,27.98,0.049754,1.05,13.35
15.0,642.04,900,621,0.05739,1.2121,15.56,42.8,36.38,0.049979,1.05,13.42
15.0,1553.62,1802,1239,0.05739,1.2121,15.56,103.57,88.04,0.05098,1.08,13.7
15.0,1171.52,1463,1006,0.05739,1.2121,15.56,78.1,66.39,0.050623,1.07,13.6
17.5,417.6,540,373,0.05739,1.2121,15.56,23.86,19.69,0.048191,1.02,12.91
15.0,492.65,721,495,0.05739,1.2121,15.56,32.84,27.92,0.049752,1.05,13.35
15.0,246.33,721,495,0.05739,1.2121,15.56,32.84,27.92,0.049752,1.05,13.35
15.0,49.27,721,495,0.05739,1.2121,15.56,32.84,27.92,0.049752,1.05,13.35
15.0,49.27,721,495,0.05739,1.2121,15.56,32.84,27.92,0.049752,1.05,13.35
15.0,117.0,1460,1005,0.05739,1.2121,15.56,78.0,66.3,0.050622,1.07,13.6
15.0,158.53,1825,1257,0.05739,1.2121,15.56,105.69,89.84,0.051006,1.08,13.71
15.0,798.66,1080,744,0.05739,1.2121,15.56,53.24,45.26,0.050192,1.06,13.48
15.0,79.87,1080,744,0.05739,1.2121,15.56,53.24,45.26,0.050192,1.06,13.48
15.0,0.12,1460,1005,0.05739,1.2121,15.56,78.0,66.3,0.050622,1.07,13.6
15.0,0.08,1095,755,0.05739,1.2121,15.56,54.21,46.08,0.050211,1.06,13.49
15.0,0.1,1260,868,0.05739,1.2121,15.56,64.54,54.86,0.0504,1.06,13.54
15.0,81.32,1095,755,0.05739,1.2121,15.56,54.21,46.08,0.050211,1.06,13.49
15.0,0.1,1260,868,0.05739,1.2121,15.56,64.54,54.86,0.0504,1.06,13.54
15.0,81.32,1095,755,0.05739,1.2121,15.56,54.21,46.08,0.050211,1.06,13.49
15.0,0.08,1095,755,0.05739,1.2121,15.56,54.21,46.08,0.050211,1.06,13.49
15.0,0.12,1460,1005,0.05739,1.2121,15.56,78.0,66.3,0.050622,1.07,13.6
15.0,2.46,721,495,0.05739,1.2121,15.56,32.84,27.92,0.049752,1.05,13.35
15.0,50.3,732,504,0.05739,1.2121,15.56,33.53,28.5,0.049768,1.05,13.36
15.0,79.87,1080,744,0.05739,1.2121,15.56,53.24,45.26,0.050192,1.06,13.48
15.0,49.27,721,495,0.05739,1.2121,15.56,32.84,27.92,0.049752,1.05,13.35
17.5,57.34,718,494,0.05739,1.2121,15.56,32.77,27.03,0.048448,1.02,12.98
15.0,50.41,735,505,0.05739,1.2121,15.56,33.61,28.57,0.04977,1.05,13.36
15.0,399.33,1080,744,0.05739,1.2121,15.56,53.24,45.26,0.050192,1.06,13.48
15.0,492.65,721,495,0.05739,1.2121,15.56,32.84,27.92,0.049752,1.05,13.35
15.0,574.31,1440,991,0.05739,1.2121,15.56,76.58,65.09,0.050599,1.07,13.6
15.0,574.31,1440,991,0.05739,1.2121,15.56,76.58,65.09,0.050599,1.07,13.6
15.0,775.94,1800,1238,0.05739,1.2121,15.56,103.46,87.94,0.050978,1.08,13.7
15.0,399.33,1080,744,0.05739,1.2121,15.56,53.24,45.26,0.050192,1.06,13.48
15.0,574.31,1440,991,0.05739,1.2121,15.56,76.58,65.09,0.050599,1.07,13.6
15.0,775.94,1800,1238,0.05739,1.2121,15.56,103.46,87.94,0.050978,1.08,13.7
15.0,4072.72,1096,756,0.05739,1.2121,15.56,54.3,46.16,0.050213,1.06,13.49
15.0,2463.26,721,495,0.05739,1.2121,15.56,32.84,27.92,0.049752,1.05,13.35
15.0,2.46,721,495,0.05739,1.2121,15.56,32.84,27.92,0.049752,1.05,13.35
15.0,4.93,721,495,0.05739,1.2121,15.56,32.84,27.92,0.049752,1.05,13.35
15.0,49.27,721,495,0.05739,1.2121,15.56,32.84,27.92,0.049752,1.05,13.35
15.0,492.65,721,495,0.05739,1.2121,15.56,32.84,27.92,0.049752,1.05,13.35
15.0,158.36,1825,1256,0.05739,1.2121,15.56,105.57,89.73,0.051005,1.08,13.71
15.0,79.87,1080,744,0.05739,1.2121,15.56,53.24,45.26,0.050192,1.06,13.48
15.0,155.71,1805,1241,0.05739,1.2121,15.56,103.81,88.24,0.050983,1.08,13.71
15.0,1557.13,1805,1241,0.05739,1.2121,15.56,103.81,88.24,0.050983,1.08,13.71
15.0,49.72,727,499,0.05739,1.2121,15.56,33.15,28.18,0.049759,1.05,13.36
15.0,49.72,727,499,0.05739,1.2121,15.56,33.15,28.18,0.049759,1.05,13.36
15.0,49.72,727,499,0.05739,1.2121,15.56,33.15,28.18,0.049759,1.05,13.36
15.0,1154.71,1445,995,0.05739,1.2121,15.56,76.98,65.43,0.050606,1.07,13.6
15.0,802.62,1085,747,0.05739,1.2121,15.56,53.51,45.48,0.050198,1.06,13.48
15.0,149.42,1671,1148,0.057286,1.2099,15.53,92.99,79.04,0.050747,1.07,13.64
15.0,149.42,1671,1148,0.057286,1.2099,15.53,92.99,79.04,0.050747,1.07,13.64
0.0,0.0,1785,1229,0.057286,1.2099,15.53,102.15,102.15,0.057286,1.21,15.53
0.0,0.0,1785,1229,0.057286,1.2099,15.53,102.15,102.15,0.057286,1.21,15.53
22.5,0.02,180,125,0.057199,1.2081,15.5,7.41,5.74,0.044678,0.94,11.91
15.0,395.85,1078,742,0.057137,1.2067,15.48,52.78,44.86,0.049961,1.05,13.41
15.0,499.27,731,503,0.057137,1.2067,15.48,33.28,28.29,0.049542,1.05,13.29
15.0,49.81,730,502,0.057137,1.2067,15.48,33.21,28.23,0.049541,1.05,13.29
15.0,49.81,730,502,0.057137,1.2067,15.48,33.21,28.23,0.049541,1.05,13.29
15.0,116.32,1460,1005,0.057137,1.2067,15.48,77.55,65.91,0.050391,1.06,13.54
15.0,157.55,1827,1257,0.057137,1.2067,15.48,105.03,89.28,0.050772,1.07,13.65
15.0,49.93,731,503,0.057137,1.2067,15.48,33.28,28.29,0.049542,1.05,13.29
15.0,49.02,721,495,0.057137,1.2067,15.48,32.68,27.78,0.049528,1.05,13.29
15.0,49.47,727,499,0.057137,1.2067,15.48,32.98,28.03,0.049535,1.05,13.29
0.0,0.0,1788,1232,0.05709,1.2058,15.47,102.01,102.01,0.05709,1.21,15.47
15.0,67556.17,1943,1339,0.05709,1.2058,15.47,114.73,97.52,0.050848,1.07,13.67
0.0,0.0,1852,1275,0.05709,1.2058,15.47,107.03,107.03,0.05709,1.21,15.47
0.0,0.0,1429,983,0.05709,1.2058,15.47,75.25,75.25,0.05709,1.21,15.47
0.0,0.0,1514,1043,0.05709,1.2058,15.47,81.35,81.35,0.05709,1.21,15.47
0.0,0.0,1429,983,0.05709,1.2058,15.47,75.25,75.25,0.05709,1.21,15.47
0.0,0.0,1514,1043,0.05709,1.2058,15.47,81.35,81.35,0.05709,1.21,15.47
15.0,67556.17,1943,1339,0.05709,1.2058,15.47,114.73,97.52,0.050848,1.07,13.67
0.0,0.0,1788,1232,0.05709,1.2058,15.47,102.01,102.01,0.05709,1.21,15.47
0.0,0.0,1852,1275,0.05709,1.2058,15.47,107.03,107.03,0.05709,1.21,15.47
0.0,0.0,1570,1082,0.05709,1.2058,15.47,85.44,85.44,0.05709,1.21,15.47
15.0,49.66,730,502,0.056984,1.2035,15.44,33.11,28.14,0.049406,1.04,13.26
15.0,113.53,1440,991,0.056883,1.2014,15.41,75.69,64.34,0.050138,1.06,13.46
15.0,113.53,1440,991,0.056883,1.2014,15.41,75.69,64.34,0.050138,1.06,13.46
15.0,49.79,734,504,0.056883,1.2014,15.41,33.19,28.21,0.04932,1.04,13.23
15.0,79.0,1080,744,0.056883,1.2014,15.41,52.67,44.77,0.049737,1.05,13.35
15.0,48.99,721,497,0.056883,1.2014,15.41,32.66,27.76,0.049307,1.04,13.23
15.0,244.96,721,497,0.056883,1.2014,15.41,32.66,27.76,0.049307,1.04,13.23
17.5,285.12,720,496,0.056883,1.2014,15.41,32.59,26.88,0.048015,1.01,12.86
15.0,79.13,1080,745,0.056883,1.2014,15.41,52.75,44.84,0.049739,1.05,13.35
15.0,79.13,1080,745,0.056883,1.2014,15.41,52.75,44.84,0.049739,1.05,13.35
17.5,267.34,365,250,0.056883,1.2014,15.41,15.28,12.6,0.047492,1.0,12.71
17.5,267.34,365,250,0.056883,1.2014,15.41,15.28,12.6,0.047492,1.0,12.71
15.0,487.65,721,495,0.056883,1.2014,15.41,32.51,27.63,0.049304,1.04,13.23
17.5,423.37,550,381,0.056883,1.2014,15.41,24.19,19.96,0.047774,1.01,12.79
15.0,487.65,721,495,0.056883,1.2014,15.41,32.51,27.63,0.049304,1.04,13.23
15.0,496.71,731,503,0.056883,1.2014,15.41,33.11,28.15,0.049318,1.04,13.23
15.0,495.58,730,502,0.056883,1.2014,15.41,33.04,28.08,0.049316,1.04,13.23
15.0,651.14,917,634,0.056883,1.2014,15.41,43.41,36.9,0.049549,1.05,13.3
15.0,49.9,733,505,0.056883,1.2014,15.41,33.27,28.28,0.049322,1.04,13.23
17.5,206.75,540,373,0.056883,1.2014,15.41,23.63,19.49,0.047757,1.01,12.79
15.0,996.04,2160,1486,0.056883,1.2014,15.41,132.81,112.89,0.05086,1.07,13.67
15.0,790.0,1080,744,0.056883,1.2014,15.41,52.67,44.77,0.049737,1.05,13.35
15.0,1136.84,1440,992,0.056883,1.2014,15.41,75.79,64.42,0.050139,1.06,13.46
15.0,1532.76,1800,1238,0.056883,1.2014,15.41,102.18,86.86,0.050511,1.07,13.57
15.0,487.65,721,495,0.056883,1.2014,15.41,32.51,27.63,0.049304,1.04,13.23
15.0,48.77,721,495,0.056883,1.2014,15.41,32.51,27.63,0.049304,1.04,13.23
15.0,115.67,1460,1005,0.056895,1.2016,15.41,77.12,65.55,0.050171,1.06,13.47
15.0,80.44,1095,755,0.056883,1.2014,15.41,53.62,45.58,0.049756,1.05,13.35
15.0,49.56,730,502,0.056883,1.2014,15.41,33.04,28.08,0.049316,1.04,13.23
15.0,0.06,900,623,0.056883,1.2014,15.41,42.52,36.14,0.04953,1.05,13.29
15.0,49.56,730,502,0.056883,1.2014,15.41,33.04,28.08,0.049316,1.04,13.23
15.0,0.2,2190,1506,0.056883,1.2014,15.41,135.47,115.15,0.050887,1.07,13.68
15.0,49.56,730,502,0.056883,1.2014,15.41,33.04,28.08,0.049316,1.04,13.23
15.0,63.77,900,623,0.056883,1.2014,15.41,42.52,36.14,0.04953,1.05,13.29
15.0,156.57,1825,1257,0.056883,1.2014,15.41,104.38,88.72,0.050539,1.07,13.58
15.0,49.56,730,502,0.056883,1.2014,15.41,33.04,28.08,0.049316,1.04,13.23
15.0,0.16,1825,1257,0.056883,1.2014,15.41,104.38,88.72,0.050539,1.07,13.58
15.0,80.44,1095,755,0.056883,1.2014,15.41,53.62,45.58,0.049756,1.05,13.35
15.0,115.67,1460,1005,0.056895,1.2016,15.41,77.12,65.55,0.050171,1.06,13.47
15.0,0.06,900,623,0.056883,1.2014,15.41,42.52,36.14,0.04953,1.05,13.29
15.0,156.57,1825,1257,0.056883,1.2014,15.41,104.38,88.72,0.050539,1.07,13.58
15.0,49.56,730,502,0.056883,1.2014,15.41,33.04,28.08,0.049316,1.04,13.23
15.0,0.2,2190,1506,0.056883,1.2014,15.41,135.47,115.15,0.050887,1.07,13.68
15.0,0.16,1825,1257,0.056883,1.2014,15.41,104.38,88.72,0.050539,1.07,13.58
15.0,80.44,1095,755,0.056883,1.2014,15.41,53.62,45.58,0.049756,1.05,13.35
15.0,49.56,730,502,0.056883,1.2014,15.41,33.04,28.08,0.049316,1.04,13.23
15.0,80.44,1095,755,0.056883,1.2014,15.41,53.62,45.58,0.049756,1.05,13.35
15.0,49.56,730,502,0.056883,1.2014,15.41,33.04,28.08,0.049316,1.04,13.23
15.0,63.77,900,623,0.056883,1.2014,15.41,42.52,36.14,0.04953,1.05,13.29
15.0,49.56,730,502,0.056883,1.2014,15.41,33.04,28.08,0.049316,1.04,13.23
15.0,48.77,721,495,0.056883,1.2014,15.41,32.51,27.63,0.049304,1.04,13.23
15.0,248.93,732,504,0.056883,1.2014,15.41,33.19,28.21,0.04932,1.04,13.23
15.0,153.28,1800,1238,0.056883,1.2014,15.41,102.18,86.86,0.050511,1.07,13.57
17.5,206.75,540,373,0.056883,1.2014,15.41,23.63,19.49,0.047757,1.01,12.79
15.0,48.77,721,495,0.056883,1.2014,15.41,32.51,27.63,0.049304,1.04,13.23
15.0,49.67,731,503,0.056883,1.2014,15.41,33.11,28.15,0.049318,1.04,13.23
15.0,1157.91,1463,1006,0.056883,1.2014,15.41,77.19,65.62,0.050161,1.06,13.47
15.0,1565.7,1827,1257,0.056883,1.2014,15.41,104.38,88.72,0.050539,1.07,13.58
15.0,1355.35,1645,1132,0.056883,1.2014,15.41,90.36,76.8,0.050354,1.06,13.53
17.5,55.45,704,484,0.056883,1.2014,15.41,31.68,26.14,0.04799,1.01,12.85
15.0,487.65,721,495,0.056883,1.2014,15.41,32.51,27.63,0.049304,1.04,13.23
15.0,243.83,721,495,0.056883,1.2014,15.41,32.51,27.63,0.049304,1.04,13.23
15.0,487.65,721,495,0.056883,1.2014,15.41,32.51,27.63,0.049304,1.04,13.23
15.0,395.0,1080,744,0.056883,1.2014,15.41,52.67,44.77,0.049737,1.05,13.35
15.0,395.0,1080,744,0.056883,1.2014,15.41,52.67,44.77,0.049737,1.05,13.35
15.0,766.38,1800,1238,0.056883,1.2014,15.41,102.18,86.86,0.050511,1.07,13.57
15.0,39.5,1080,744,0.056883,1.2014,15.41,52.67,44.77,0.049737,1.05,13.35
15.0,48.77,721,495,0.056883,1.2014,15.41,32.51,27.63,0.049304,1.04,13.23
15.0,1156.4,1461,1005,0.056883,1.2014,15.41,77.09,65.53,0.05016,1.06,13.47
15.0,1353.72,1643,1131,0.056883,1.2014,15.41,90.25,76.71,0.050353,1.06,13.53
15.0,1563.96,1826,1256,0.056883,1.2014,15.41,104.26,88.62,0.050537,1.07,13.58
15.0,243.83,721,495,0.056883,1.2014,15.41,32.51,27.63,0.049304,1.04,13.23
15.0,487.65,721,495,0.056883,1.2014,15.41,32.51,27.63,0.049304,1.04,13.23
17.5,26.73,365,250,0.056883,1.2014,15.41,15.28,12.6,0.047492,1.0,12.71
17.5,208.6,545,376,0.056883,1.2014,15.41,23.84,19.67,0.047764,1.01,12.79
15.0,199.61,2165,1488,0.056883,1.2014,15.41,133.07,113.11,0.050862,1.07,13.67
15.0,49.22,727,499,0.056883,1.2014,15.41,32.81,27.89,0.049311,1.04,13.23
15.0,49.22,727,499,0.056883,1.2014,15.41,32.81,27.89,0.049311,1.04,13.23
15.0,49.53,730,502,0.056857,1.2008,15.4,33.02,28.07,0.049294,1.04,13.22
15.0,49.43,730,502,0.056756,1.1987,15.37,32.95,28.01,0.049204,1.04,13.2
15.0,49.43,730,502,0.056756,1.1987,15.37,32.95,28.01,0.049204,1.04,13.2
15.0,252.27,2464,1694,0.056699,1.1975,15.35,161.23,137.04,0.050961,1.08,13.7
15.0,252.27,2464,1694,0.056699,1.1975,15.35,161.23,137.04,0.050961,1.08,13.7
0.0,0.0,3005,2067,0.056699,1.1975,15.35,222.73,222.73,0.056699,1.2,15.35
15.0,79.22,1087,749,0.056629,1.196,15.33,52.81,44.89,0.049518,1.05,13.29
15.0,80.13,1099,756,0.056629,1.196,15.33,53.42,45.4,0.04953,1.05,13.29
15.0,393.49,1080,745,0.056629,1.196,15.33,52.46,44.6,0.049511,1.04,13.29
17.5,26.26,362,247,0.056629,1.196,15.33,15.01,12.38,0.047271,1.0,12.65
17.5,2.65,364,249,0.056629,1.196,15.33,15.14,12.49,0.047275,1.0,12.65
15.0,2470.84,731,503,0.056629,1.196,15.33,32.94,28.0,0.049094,1.04,13.17
15.0,983.26,2157,1483,0.056502,1.1933,15.3,131.1,111.44,0.050502,1.07,13.57
15.0,49.04,731,501,0.056476,1.1927,15.29,32.69,27.79,0.048956,1.03,13.13
15.0,151.38,1800,1238,0.056375,1.1906,15.26,100.92,85.78,0.050044,1.06,13.44
15.0,151.38,1800,1238,0.056375,1.1906,15.26,100.92,85.78,0.050044,1.06,13.44
17.5,26.25,365,248,0.056375,1.1906,15.26,15.0,12.38,0.047059,0.99,12.59
15.0,49.05,730,502,0.056375,1.1906,15.26,32.7,27.8,0.048868,1.03,13.1
15.0,246.37,734,504,0.056375,1.1906,15.26,32.85,27.92,0.048872,1.03,13.1
15.0,78.14,1080,744,0.056375,1.1906,15.26,52.09,44.28,0.049282,1.04,13.22
15.0,79.68,1099,756,0.056375,1.1906,15.26,53.12,45.15,0.049302,1.04,13.23
15.0,79.68,1099,756,0.056375,1.1906,15.26,53.12,45.15,0.049302,1.04,13.23
15.0,1139.91,1461,1003,0.056375,1.1906,15.26,75.99,64.59,0.049695,1.05,13.34
15.0,114.74,1468,1008,0.056375,1.1906,15.26,76.49,65.02,0.049703,1.05,13.34
15.0,1334.19,1640,1129,0.056375,1.1906,15.26,88.95,75.6,0.049885,1.05,13.39
15.0,1544.49,1826,1256,0.056375,1.1906,15.26,102.97,87.52,0.05007,1.06,13.44
15.0,155.14,1832,1260,0.056375,1.1906,15.26,103.42,87.91,0.050076,1.06,13.45
15.0,155.14,1832,1260,0.056375,1.1906,15.26,103.42,87.91,0.050076,1.06,13.45
15.0,193.47,2142,1470,0.056375,1.1906,15.26,128.98,109.64,0.050366,1.06,13.53
15.0,201.7,2203,1512,0.056375,1.1906,15.26,134.47,114.3,0.050422,1.06,13.55
15.0,255.37,2569,1764,0.056375,1.1906,15.26,170.25,144.71,0.050745,1.07,13.64
15.0,49.05,730,502,0.056375,1.1906,15.26,32.7,27.8,0.048868,1.03,13.1
15.0,200.51,2191,1506,0.056375,1.1906,15.26,133.68,113.62,0.050414,1.06,13.54
15.0,154.45,1826,1256,0.056375,1.1906,15.26,102.97,87.52,0.05007,1.06,13.44
15.0,196.39,2160,1485,0.056375,1.1906,15.26,130.93,111.29,0.050386,1.06,13.54
15.0,112.06,1440,990,0.056375,1.1906,15.26,74.71,63.5,0.049675,1.05,13.33
15.0,48.49,721,497,0.056375,1.1906,15.26,32.33,27.48,0.048859,1.03,13.1
15.0,49.05,730,502,0.056375,1.1906,15.26,32.7,27.8,0.048868,1.03,13.1
15.0,48.49,721,497,0.056375,1.1906,15.26,32.33,27.48,0.048859,1.03,13.1
17.5,2.63,361,248,0.056375,1.1906,15.26,15.0,12.38,0.047059,0.99,12.59
15.0,1123.59,1442,992,0.056375,1.1906,15.26,74.91,63.67,0.049678,1.05,13.33
20.0,298.72,360,247,0.056375,1.1906,15.26,14.94,11.95,0.045708,0.96,12.2
15.0,796.85,1096,756,0.056375,1.1906,15.26,53.12,45.15,0.049302,1.04,13.23
17.5,264.79,365,250,0.056375,1.1906,15.26,15.13,12.48,0.047063,0.99,12.59
20.0,149.36,360,247,0.056375,1.1906,15.26,14.94,11.95,0.045708,0.96,12.2
15.0,245.25,730,502,0.056375,1.1906,15.26,32.7,27.8,0.048868,1.03,13.1
15.0,79.56,1095,755,0.056375,1.1906,15.26,53.04,45.08,0.0493,1.04,13.22
15.0,0.05,730,502,0.056375,1.1906,15.26,32.7,27.8,0.048868,1.03,13.1
15.0,49.05,730,502,0.056375,1.1906,15.26,32.7,27.8,0.048868,1.03,13.1
15.0,114.29,1460,1005,0.056375,1.1906,15.26,76.19,64.76,0.049698,1.05,13.34
15.0,49.05,730,502,0.056375,1.1906,15.26,32.7,27.8,0.048868,1.03,13.1
15.0,49.05,730,502,0.056375,1.1906,15.26,32.7,27.8,0.048868,1.03,13.1
15.0,154.62,1825,1257,0.056375,1.1906,15.26,103.08,87.62,0.050071,1.06,13.45
15.0,49.05,730,502,0.056375,1.1906,15.26,32.7,27.8,0.048868,1.03,13.1
15.0,49.05,730,502,0.056375,1.1906,15.26,32.7,27.8,0.048868,1.03,13.1
15.0,49.05,730,502,0.056375,1.1906,15.26,32.7,27.8,0.048868,1.03,13.1
15.0,154.62,1825,1257,0.056375,1.1906,15.26,103.08,87.62,0.050071,1.06,13.45
15.0,79.56,1095,755,0.056375,1.1906,15.26,53.04,45.08,0.0493,1.04,13.22
15.0,0.05,730,502,0.056375,1.1906,15.26,32.7,27.8,0.048868,1.03,13.1
15.0,114.29,1460,1005,0.056375,1.1906,15.26,76.19,64.76,0.049698,1.05,13.34
15.0,49.05,730,502,0.056375,1.1906,15.26,32.7,27.8,0.048868,1.03,13.1
15.0,49.05,730,502,0.056375,1.1906,15.26,32.7,27.8,0.048868,1.03,13.1
17.5,40.94,540,373,0.056375,1.1906,15.26,23.39,19.3,0.047324,1.0,12.66
15.0,644.23,917,634,0.056375,1.1906,15.26,42.95,36.51,0.049097,1.04,13.17
15.0,967.27,1281,883,0.056375,1.1906,15.26,64.48,54.81,0.049507,1.04,13.28
15.0,196.58,2160,1486,0.056375,1.1906,15.26,131.06,111.4,0.050388,1.06,13.54
15.0,112.21,1439,991,0.056375,1.1906,15.26,74.81,63.59,0.049676,1.05,13.33
17.5,132.39,365,250,0.056375,1.1906,15.26,15.13,12.48,0.047063,0.99,12.59
15.0,796.85,1096,756,0.056375,1.1906,15.26,53.12,45.15,0.049302,1.04,13.23
