code,resultAbsoluteValue,dateCom,paymentDividend,earningType,dy
ITUB4,"0,01000000",31/08/2016,03/10/2016,Dividendo,"0,05"
BBDC3,"0,01724983",01/09/2016,03/10/2016,JCP,"0,09"
BBDC4,"0,01897481",01/09/2016,03/10/2016,JCP,"0,10"
BBAS3,"0,12665207",12/09/2016,30/09/2016,Dividendo,"0,55"
VIIA3,"0,00207000",12/09/2016,10/11/2016,Dividendo,"0,07"
CIEL3,"0,16572580",16/09/2016,30/09/2016,Dividendo,"0,60"
CIEL3,"0,10535896",16/09/2016,30/09/2016,JCP,"0,38"
WEGE3,"0,02906934",23/09/2016,15/03/2017,JCP,"0,22"
EMBR3,"0,02000000",26/09/2016,14/10/2016,JCP,"0,14"
LREN3,"0,06981000",26/09/2016,28/04/2017,JCP,"0,34"
RADL3,"0,02987822",26/09/2016,30/05/2017,JCP,"0,04"
ARZZ3,"0,12671277",29/09/2016,26/10/2016,Dividendo,"0,47"
ITUB4,"0,01000000",30/09/2016,01/11/2016,Dividendo,"0,05"
RENT3,"0,05288500",30/09/2016,23/11/2016,JCP,"0,42"
VIVT3,"0,36098516",30/09/2016,22/08/2017,JCP,"0,93"
BBDC3,"0,01724983",03/10/2016,01/11/2016,JCP,"0,09"
BBDC4,"0,01897481",03/10/2016,01/11/2016,JCP,"0,09"
BRKM5,"1,25715871",03/10/2016,11/10/2016,Dividendo,"4,86"
ABEV3,"0,16000000",31/10/2016,25/11/2016,Dividendo,"0,85"
ITUB4,"0,01000000",31/10/2016,01/12/2016,Dividendo,"0,04"
BBDC3,"0,01724983",02/11/2016,01/12/2016,JCP,"0,00"
BBDC4,"0,01897481",02/11/2016,01/12/2016,JCP,"0,00"
KLBN11,"0,12776000",03/11/2016,14/11/2016,Dividendo,"0,95"
CCRO3,"0,42478786",09/11/2016,18/11/2016,Dividendo,"2,54"
EGIE3,"0,66258931",10/11/2016,01/02/2017,JCP,"2,24"
YDUQ3,"0,45395832",10/11/2016,22/11/2016,Dividendo,"2,79"
ALPA4,"0,14010779",11/11/2016,14/12/2016,JCP,"1,82"
COGN3,"0,07541663",16/11/2016,25/11/2016,Dividendo,"0,51"
B3SA3,"0,02736331",21/11/2016,02/12/2016,JCP,"0,17"
BBAS3,"0,10987068",21/11/2016,29/11/2016,JCP,"0,39"
GGBR4,"0,02000000",21/11/2016,01/12/2016,Dividendo,"0,15"
TAEE11,"0,42685582",23/11/2016,05/12/2016,JCP,"3,11"
TAEE11,"0,12116946",23/11/2016,05/12/2016,Dividendo,"0,88"
ITSA4,"0,01500000",30/11/2016,02/01/2017,Dividendo,"0,19"
ITUB4,"0,01000000",30/11/2016,02/01/2017,Dividendo,"0,04"
VALE3,"0,16630000",01/12/2016,16/12/2016,JCP,"0,58"
CVCB3,"0,16713862",08/12/2016,28/12/2016,JCP,"0,71"
CSAN3,"0,18415000",12/12/2016,23/12/2016,Dividendo,"0,48"
FLRY3,"1,40560000",12/12/2016,23/12/2016,Dividendo,"7,19"
FLRY3,"0,70280000",12/12/2016,23/12/2016,JCP,"3,59"
ARZZ3,"0,25044577",15/12/2016,29/12/2016,JCP,"1,03"
LREN3,"0,07260000",15/12/2016,28/04/2017,Dividendo,"0,39"
RADL3,"0,03036404",15/12/2016,30/05/2017,Dividendo,"0,05"
WEGE3,"0,03935294",16/12/2016,15/03/2017,JCP,"0,35"
NTCO3,"0,14362893",19/12/2016,10/02/2017,JCP,"0,64"
ABEV3,"0,22000000",21/12/2016,29/12/2016,JCP,"1,35"
B3SA3,"0,06863021",21/12/2016,12/01/2017,JCP,"0,44"
TOTS3,"0,08288000",21/12/2016,10/05/2017,JCP,"0,35"
YDUQ3,"0,45395832",21/12/2016,29/12/2016,Dividendo,"3,09"
BRAP4,"0,11100309",22/12/2016,09/01/2017,JCP,"0,78"
ITSA4,"0,22800000",22/12/2016,28/04/2017,JCP,"3,15"
ITSA4,"0,04800000",22/12/2016,30/06/2017,JCP,"0,66"
RENT3,"0,07482267",22/12/2016,08/02/2017,JCP,"0,70"
CMIG4,"0,15099967",26/12/2016,30/06/2017,JCP,"2,53"
CMIG4,"0,15099967",26/12/2016,28/12/2017,JCP,"2,53"
EQTL3,"0,05600000",26/12/2016,-,JCP,"0,11"
ENBR3,"0,54447085",28/12/2016,25/09/2017,JCP,"3,93"
ITUB4,"0,01000000",29/12/2016,01/02/2017,Dividendo,"0,04"
VIVT3,"0,33551897",30/12/2016,13/12/2017,Dividendo,"0,00"
BBDC3,"0,01724983",02/01/2017,01/02/2017,Dividendo,"0,09"
BBDC4,"0,01897481",02/01/2017,01/02/2017,Dividendo,"0,10"
CIEL3,"0,10965727",03/01/2017,31/03/2017,Dividendo,"0,47"
CPFE3,"0,21787679",12/01/2017,20/01/2017,Dividendo,"0,86"
ABEV3,"0,07000000",23/01/2017,23/02/2017,Dividendo,"0,40"
ITUB4,"0,01000000",31/01/2017,01/03/2017,Dividendo,"0,04"
BBDC3,"0,01724983",01/02/2017,01/03/2017,Dividendo,"0,08"
BBDC4,"0,01897481",01/02/2017,01/03/2017,Dividendo,"0,08"
KLBN11,"0,14212490",03/02/2017,16/02/2017,Dividendo,"1,04"
DXCO3,"0,00877980",14/02/2017,24/02/2017,Dividendo,"0,10"
HYPE3,"0,60000000",15/02/2017,24/02/2017,Dividendo,"2,07"
BBSE3,"0,01727434",16/02/2017,02/03/2017,Rend. Tributado,"0,08"
BBSE3,"0,83575624",16/02/2017,02/03/2017,Dividendo,"2,83"
ITSA4,"0,04900000",20/02/2017,03/03/2017,Dividendo,"0,53"
ITSA4,"0,11880000",20/02/2017,06/04/2017,JCP,"1,28"
ENGI11,"0,28600000",22/02/2017,08/03/2017,Dividendo,"1,36"
ITSA4,"0,01500000",23/02/2017,03/04/2017,Dividendo,"0,16"
NTCO3,"0,11920000",24/02/2017,20/04/2017,Dividendo,"0,47"
NTCO3,"0,01300000",24/02/2017,20/04/2017,JCP,"0,05"
VIVT3,"0,09996510",24/02/2017,21/08/2018,JCP,"0,27"
WEGE3,"0,03184462",24/02/2017,15/03/2017,Dividendo,"0,24"
ITUB4,"0,01000000",28/02/2017,03/04/2017,Dividendo,"0,00"
BBAS3,"0,02531542",01/03/2017,10/03/2017,JCP,"0,08"
BBDC3,"0,01724983",01/03/2017,-,JCP,"0,08"
BBDC4,"0,01897481",01/03/2017,-,JCP,"0,08"
UGPA3,"0,43500000",01/03/2017,10/03/2017,Dividendo,"1,35"
MRVE3,"0,34000000",03/03/2017,30/03/2017,Dividendo,"2,63"
BBAS3,"0,07211545",13/03/2017,31/03/2017,JCP,"0,21"
FLRY3,"0,45270000",14/03/2017,28/03/2017,Dividendo,"2,17"
CIEL3,"0,16679474",15/03/2017,31/03/2017,Dividendo,"0,74"
RENT3,"0,06082900",15/03/2017,02/05/2017,JCP,"0,46"
ALPA4,"0,08660384",17/03/2017,12/04/2017,JCP,"0,88"
EMBR3,"0,04000000",20/03/2017,13/04/2017,JCP,"0,21"
LREN3,"0,07476000",21/03/2017,27/04/2018,JCP,"0,34"
RADL3,"0,03093610",24/03/2017,01/12/2017,JCP,"0,05"
WEGE3,"0,03264706",24/03/2017,16/08/2017,JCP,"0,25"
COGN3,"0,07731081",28/03/2017,10/04/2017,Dividendo,"0,59"
ITUB4,"0,01000000",31/03/2017,02/05/2017,Dividendo,"0,04"
VIVT3,"0,19437658",31/03/2017,21/08/2018,JCP,"0,55"
BEEF3,"0,26430000",03/04/2017,17/04/2017,Dividendo,"2,70"
SBSP3,"1,20480000",10/04/2017,27/06/2017,JCP,"3,67"
CCRO3,"0,19801980",11/04/2017,28/04/2017,Dividendo,"1,13"
HYPE3,"0,05089700",19/04/2017,02/05/2017,Dividendo,"0,17"
LREN3,"0,11961600",19/04/2017,28/04/2017,Dividendo,"0,50"
TIMS3,"0,06140000",19/04/2017,19/06/2017,Dividendo,"0,59"
YDUQ3,"0,28347812",19/04/2017,05/05/2017,Dividendo,"1,71"
TOTS3,"0,01504990",20/04/2017,10/05/2017,Dividendo,"0,17"
VALE3,"0,90557169",20/04/2017,28/04/2017,JCP,"3,56"
EMBR3,"0,10190828",24/04/2017,10/05/2017,Dividendo,"0,67"
KLBN11,"0,05466342",25/04/2017,12/05/2017,Dividendo,"0,39"
MGLU3,"0,00397368",25/04/2017,05/05/2017,Dividendo,"0,02"
SLCE3,"0,14647189",26/04/2017,11/05/2017,Dividendo,"1,54"
VIVT3,"1,06295488",26/04/2017,13/12/2017,Dividendo,"2,80"
ALSO3,"0,45500000",27/04/2017,20/06/2017,Dividendo,"2,09"
BRAP4,"0,47252592",27/04/2017,31/05/2017,Dividendo,"2,41"
EQTL3,"0,11600000",27/04/2017,21/12/2017,Dividendo,"0,20"
ARZZ3,"0,59632811",28/04/2017,15/05/2017,Dividendo,"1,97"
CPLE6,"0,08593200",28/04/2017,28/12/2017,Dividendo,"0,36"
CPLE6,"0,10841000",28/04/2017,30/06/2017,JCP,"0,46"
CSAN3,"0,23292500",28/04/2017,11/05/2017,Dividendo,"0,63"
CVCB3,"0,16580681",28/04/2017,26/06/2017,Dividendo,"0,54"
CYRE3,"0,09406327",28/04/2017,26/06/2017,Dividendo,"0,78"
ELET6,"1,69577556",28/04/2017,19/12/2017,JCP,"7,41"
EZTC3,"1,09219221",28/04/2017,15/09/2017,Dividendo,"6,52"
ITUB4,"0,01000000",28/04/2017,01/06/2017,Dividendo,"0,04"
JBSS3,"0,03297774",28/04/2017,22/06/2017,Dividendo,"0,32"
SUZB3,"0,31837000",28/04/2017,10/05/2017,Dividendo,"2,50"
CSAN3,"0,23291460",01/05/2017,11/05/2017,Dividendo,"0,00"
SANB11,"0,13309380",03/05/2017,26/05/2017,JCP,"0,49"
KLBN11,"0,06332525",04/05/2017,12/05/2017,Dividendo,"0,44"
TAEE11,"0,50716462",04/05/2017,12/05/2017,Dividendo,"3,00"
ALPA4,"0,08252304",12/05/2017,12/07/2017,JCP,"0,81"
CMIG4,"0,12177978",12/05/2017,30/06/2017,Dividendo,"1,59"
CMIG4,"0,12177978",12/05/2017,28/12/2017,Dividendo,"1,59"
MRVE3,"0,29970984",15/05/2017,14/06/2017,Dividendo,"2,17"
COGN3,"0,11545447",18/05/2017,29/05/2017,Dividendo,"0,79"
B3SA3,"0,02293583",22/05/2017,07/06/2017,JCP,"0,12"
BBAS3,"0,18293918",22/05/2017,31/05/2017,JCP,"0,69"
TAEE11,"0,22675560",22/05/2017,31/05/2017,JCP,"1,31"
TAEE11,"0,29039589",22/05/2017,31/05/2017,Dividendo,"1,67"
EGIE3,"0,62757493",29/05/2017,21/06/2017,Dividendo,"2,33"
ITUB4,"0,01000000",31/05/2017,03/07/2017,Dividendo,"0,04"
BBAS3,"0,07857349",12/06/2017,30/06/2017,JCP,"0,29"
EMBR3,"0,04000000",12/06/2017,13/07/2017,JCP,"0,25"
ABEV3,"0,16000000",23/06/2017,17/07/2017,Dividendo,"0,88"
LREN3,"0,06474300",23/06/2017,27/04/2018,JCP,"0,27"
MULT3,"0,55205752",26/06/2017,29/01/2018,JCP,"2,52"
RADL3,"0,02972292",26/06/2017,01/12/2017,JCP,"0,04"
CIEL3,"0,11992117",29/06/2017,29/09/2017,JCP,"0,48"
ITUB4,"0,01000000",29/06/2017,01/08/2017,Dividendo,"0,04"
ARZZ3,"0,24000000",30/06/2017,28/07/2017,JCP,"0,73"
BBDC3,"0,17249378",30/06/2017,17/07/2017,JCP,"0,82"
BBDC4,"0,18974316",30/06/2017,17/07/2017,JCP,"0,89"
VIVT3,"0,05275936",30/06/2017,21/08/2018,JCP,"0,15"
WEGE3,"0,03029412",30/06/2017,16/08/2017,JCP,"0,22"
RENT3,"0,05953900",06/07/2017,24/08/2017,JCP,"0,39"
WEGE3,"0,02650152",21/07/2017,16/08/2017,Dividendo,"0,18"
SMTO3,"0,27887794",28/07/2017,15/08/2017,Dividendo,"1,58"
ITUB4,"0,01000000",31/07/2017,01/09/2017,Dividendo,"0,04"
FLRY3,"0,18720000",01/08/2017,15/08/2017,JCP,"0,64"
KLBN11,"0,01965267",01/08/2017,11/08/2017,Dividendo,"0,13"
SANB11,"0,13340880",02/08/2017,25/08/2017,JCP,"0,50"
TOTS3,"0,06713667",03/08/2017,06/10/2017,JCP,"0,21"
EGIE3,"1,43842062",09/08/2017,10/01/2018,Dividendo,"5,02"
BBSE3,"0,78098891",10/08/2017,22/08/2017,Dividendo,"2,98"
BBSE3,"0,01064859",10/08/2017,22/08/2017,Rend. Tributado,"0,04"
ALPA4,"0,08501686",11/08/2017,19/09/2017,JCP,"0,74"
ENGI11,"0,28000000",14/08/2017,01/09/2017,Dividendo,"1,20"
TAEE11,"0,20090595",15/08/2017,28/08/2017,JCP,"1,12"
TAEE11,"0,00195996",15/08/2017,28/08/2017,Dividendo,"0,01"
UGPA3,"0,42500000",16/08/2017,25/08/2017,Dividendo,"1,18"
COGN3,"0,12776162",17/08/2017,28/08/2017,Dividendo,"0,71"
B3SA3,"0,01334086",21/08/2017,08/09/2017,JCP,"0,06"
BBAS3,"0,20106555",21/08/2017,31/08/2017,JCP,"0,65"
GGBR4,"0,02000000",21/08/2017,01/09/2017,Dividendo,"0,18"
ITSA4,"0,01500000",31/08/2017,02/10/2017,Dividendo,"0,16"
ITUB4,"0,01000000",31/08/2017,02/10/2017,Dividendo,"0,04"
ARZZ3,"0,98960000",04/09/2017,27/09/2017,Dividendo,"2,14"
BBAS3,"0,07629233",11/09/2017,29/09/2017,JCP,"0,23"
CIEL3,"0,36924485",15/09/2017,29/09/2017,Dividendo,"1,58"
EMBR3,"0,04000000",18/09/2017,09/10/2017,JCP,"0,22"
LREN3,"0,07040800",22/09/2017,27/04/2018,JCP,"0,22"
RENT3,"0,06216403",22/09/2017,07/11/2017,JCP,"0,31"
MULT3,"0,32574758",26/09/2017,29/01/2018,JCP,"1,33"
RADL3,"0,03093610",27/09/2017,30/05/2018,JCP,"0,04"
ITUB4,"0,01000000",29/09/2017,01/11/2017,Dividendo,"0,03"
SLCE3,"2,06984255",29/09/2017,10/10/2017,Dividendo,"16,76"
VIVT3,"0,16938500",29/09/2017,21/08/2018,JCP,"0,39"
WEGE3,"0,02905882",29/09/2017,14/03/2018,JCP,"0,18"
SANB11,"0,13350000",06/10/2017,26/10/2017,JCP,"0,46"
CCRO3,"0,43861386",19/10/2017,31/10/2017,Dividendo,"2,31"
ITUB4,"0,01000000",31/10/2017,01/12/2017,Dividendo,"0,04"
KLBN11,"0,16377222",01/11/2017,14/11/2017,Dividendo,"0,94"
IRBR3,"5,81937530",07/11/2017,21/11/2017,JCP,"17,11"
EGIE3,"0,65033332",09/11/2017,27/03/2018,JCP,"2,16"
TIMS3,"0,07857477",14/11/2017,24/11/2017,JCP,"0,68"
COGN3,"0,10450818",16/11/2017,27/11/2017,Dividendo,"0,57"
TAEE11,"0,13928414",16/11/2017,29/11/2017,JCP,"0,83"
TAEE11,"0,12905427",16/11/2017,29/11/2017,Dividendo,"0,77"
ALPA4,"0,08660384",17/11/2017,13/12/2017,JCP,"0,64"
B3SA3,"0,02748545",21/11/2017,07/12/2017,JCP,"0,11"
BBAS3,"0,22323662",21/11/2017,30/11/2017,JCP,"0,67"
GGBR4,"0,03000000",21/11/2017,01/12/2017,Dividendo,"0,28"
GOAU4,"0,02000000",21/11/2017,01/12/2017,Dividendo,"0,41"
SUZB3,"0,18300000",29/11/2017,11/12/2017,JCP,"1,01"
ITSA4,"0,01500000",30/11/2017,02/01/2018,Dividendo,"0,16"
ITUB4,"0,01000000",30/11/2017,02/01/2018,Dividendo,"0,04"
BRKM5,"1,25671793",01/12/2017,12/12/2017,Dividendo,"2,78"
EZTC3,"2,67000000",06/12/2017,15/12/2017,Dividendo,"13,40"
PCAR3,"0,28658309",06/12/2017,15/12/2017,JCP,"0,38"
BBAS3,"0,08259722",11/12/2017,28/12/2017,JCP,"0,27"
DXCO3,"0,08826330",14/12/2017,27/02/2018,JCP,"1,01"
ITUB4,"0,09633333",14/12/2017,07/03/2018,JCP,"0,35"
RENT3,"0,06474600",14/12/2017,31/01/2018,JCP,"0,31"
RADL3,"0,03123940",15/12/2017,30/05/2018,JCP,"0,04"
TAEE11,"0,27029242",15/12/2017,28/12/2017,JCP,"1,56"
VIIA3,"0,02704000",15/12/2017,28/12/2017,JCP,"0,35"
WEGE3,"0,02852941",15/12/2017,14/03/2018,JCP,"0,16"
ABEV3,"0,31000000",18/12/2017,28/12/2017,JCP,"1,48"
CVCB3,"0,28923450",18/12/2017,28/12/2017,JCP,"0,62"
LREN3,"0,07430000",19/12/2017,27/04/2018,JCP,"0,25"
MGLU3,"0,01237822",19/12/2017,25/04/2018,JCP,"0,02"
ARZZ3,"0,23305455",21/12/2017,05/01/2018,JCP,"0,45"
B3SA3,"0,08712740",21/12/2017,08/01/2018,JCP,"0,39"
VALE3,"0,41990000",21/12/2017,15/03/2018,JCP,"1,06"
EMBR3,"0,09000000",22/12/2017,26/01/2018,JCP,"0,45"
NTCO3,"0,18189670",22/12/2017,16/02/2018,JCP,"0,57"
BBDC3,"0,75446463",25/12/2017,08/03/2018,JCP,"3,15"
BBDC4,"0,82991110",25/12/2017,08/03/2018,JCP,"3,22"
ITSA4,"0,16806000",25/12/2017,30/04/2018,JCP,"1,69"
ENBR3,"0,11994921",26/12/2017,25/09/2018,JCP,"0,89"
VIVT3,"0,82562256",26/12/2017,21/08/2018,JCP,"1,94"
CIEL3,"0,11723901",27/12/2017,29/03/2018,JCP,"0,50"
MULT3,"0,32623060",27/12/2017,29/01/2018,JCP,"1,39"
TOTS3,"0,03556333",27/12/2017,09/05/2018,JCP,"0,12"
CPLE6,"0,10188700",28/12/2017,14/08/2018,Dividendo,"0,47"
ITUB4,"0,01000000",28/12/2017,01/02/2018,Dividendo,"0,04"
HYPE3,"0,92000000",01/01/2018,09/01/2018,JCP,"0,00"
BBDC3,"0,01724983",02/01/2018,01/02/2018,JCP,"0,07"
BBDC4,"0,01897481",02/01/2018,01/02/2018,JCP,"0,07"
FLRY3,"0,13154029",02/01/2018,15/01/2018,JCP,"0,49"
EQTL3,"0,02200000",03/01/2018,19/12/2018,JCP,"0,03"
SANB11,"0,66840000",05/01/2018,26/02/2018,Dividendo,"2,01"
SANB11,"0,61500000",05/01/2018,26/02/2018,JCP,"1,85"
ABEV3,"0,07000000",31/01/2018,22/02/2018,Dividendo,"0,32"
ITUB4,"0,01000000",31/01/2018,01/03/2018,Dividendo,"0,03"
BBDC3,"0,01724983",01/02/2018,01/03/2018,JCP,"0,06"
BBDC4,"0,01897481",01/02/2018,01/03/2018,JCP,"0,06"
VBBR3,"0,58525303",01/02/2018,19/07/2018,JCP,"2,70"
KLBN11,"0,16266757",06/02/2018,19/02/2018,Dividendo,"0,99"
ITUB4,"0,08693333",15/02/2018,07/03/2018,Dividendo,"0,25"
ITUB4,"0,76586667",15/02/2018,07/03/2018,JCP,"2,18"
ALPA4,"0,22090599",21/02/2018,18/04/2018,Dividendo,"1,67"
BBSE3,"0,01095113",22/02/2018,06/03/2018,Rend. Tributado,"0,04"
BBSE3,"0,94668359",22/02/2018,06/03/2018,Dividendo,"3,10"
ITSA4,"0,11030000",22/02/2018,05/04/2018,Dividendo,"0,84"
ITSA4,"0,18500000",22/02/2018,05/04/2018,Dividendo,"1,42"
ITSA4,"0,37400000",22/02/2018,07/03/2018,JCP,"2,86"
ENGI11,"0,50000000",28/02/2018,08/03/2018,Dividendo,"1,56"
ITSA4,"0,01500000",28/02/2018,02/04/2018,Dividendo,"0,13"
ITUB4,"0,01000000",28/02/2018,02/04/2018,Dividendo,"0,03"
BBAS3,"0,24491892",01/03/2018,12/03/2018,JCP,"0,58"
BBDC3,"0,01724983",01/03/2018,02/04/2018,JCP,"0,06"
BBDC4,"0,01897481",01/03/2018,02/04/2018,JCP,"0,06"
UGPA3,"0,45000000",01/03/2018,12/03/2018,Dividendo,"1,21"
ALPA4,"0,08547029",02/03/2018,18/04/2018,JCP,"0,62"
WEGE3,"0,04105760",02/03/2018,14/03/2018,Dividendo,"0,23"
FLRY3,"0,64770000",06/03/2018,02/04/2018,Dividendo,"2,27"
VALE3,"0,48850000",06/03/2018,15/03/2018,JCP,"1,12"
GGBR4,"0,03000000",09/03/2018,21/03/2018,Dividendo,"0,19"
BBAS3,"0,08171010",12/03/2018,29/03/2018,JCP,"0,19"
CIEL3,"0,39005581",14/03/2018,29/03/2018,Dividendo,"1,70"
EMBR3,"0,02000000",15/03/2018,14/04/2018,JCP,"0,10"
NTCO3,"0,01580000",19/03/2018,11/05/2018,JCP,"0,05"
NTCO3,"0,29910000",19/03/2018,11/05/2018,Dividendo,"0,92"
LREN3,"0,07296400",20/03/2018,29/04/2019,JCP,"0,24"
IRBR3,"1,96240000",21/03/2018,03/04/2018,JCP,"4,59"
IRBR3,"0,06020000",21/03/2018,03/04/2018,Dividendo,"0,14"
IRBR3,"14,14230000",21/03/2018,03/04/2018,Dividendo,"33,07"
COGN3,"0,09054885",22/03/2018,03/04/2018,Dividendo,"0,63"
WEGE3,"0,02623529",23/03/2018,15/08/2018,JCP,"0,15"
RADL3,"0,03097109",26/03/2018,03/12/2018,JCP,"0,04"
RENT3,"0,06355700",28/03/2018,16/05/2018,JCP,"0,23"
ITUB4,"0,01000000",29/03/2018,02/05/2018,Dividendo,"0,03"
PCAR3,"0,32187844",29/03/2018,25/05/2018,JCP,"0,48"
BBDC3,"0,01724983",02/04/2018,02/05/2018,JCP,"0,06"
BBDC4,"0,01897481",02/04/2018,02/05/2018,JCP,"0,06"
HYPE3,"0,21188133",05/04/2018,09/01/2019,JCP,"0,58"
SANB11,"0,16030000",05/04/2018,26/04/2018,JCP,"0,40"
TOTS3,"0,01110000",05/04/2018,09/05/2018,Dividendo,"0,04"
ENBR3,"0,48570287",09/04/2018,25/09/2018,Dividendo,"3,61"
VIVT3,"1,21727700",12/04/2018,11/12/2018,Dividendo,"2,69"
CCRO3,"0,19801980",16/04/2018,30/04/2018,Dividendo,"1,62"
MGLU3,"0,00826454",16/04/2018,25/04/2018,Dividendo,"0,01"
YDUQ3,"0,32551000",18/04/2018,14/06/2018,Dividendo,"0,92"
LREN3,"0,13523000",19/04/2018,27/04/2018,Dividendo,"0,45"
TIMS3,"0,04269044",19/04/2018,19/06/2018,Dividendo,"0,27"
ARZZ3,"0,03120000",20/04/2018,01/06/2018,Dividendo,"0,06"
MRVE3,"0,35000000",20/04/2018,27/04/2018,Dividendo,"2,58"
B3SA3,"0,03264381",23/04/2018,08/05/2018,JCP,"0,13"
EGIE3,"0,97550965",23/04/2018,28/06/2018,Dividendo,"3,27"
EMBR3,"0,07201612",24/04/2018,21/05/2018,JCP,"0,31"
ALSO3,"0,45500000",25/04/2018,14/05/2018,Dividendo,"1,99"
USIM5,"0,04753200",25/04/2018,30/05/2018,Dividendo,"0,44"
VBBR3,"0,38850187",25/04/2018,04/09/2018,Dividendo,"1,77"
SUZB3,"0,19220000",26/04/2018,09/05/2018,Dividendo,"0,48"
VIIA3,"0,01194000",26/04/2018,21/06/2018,Dividendo,"0,15"
BRAP4,"1,28500030",27/04/2018,15/05/2018,Dividendo,"3,52"
CPFE3,"0,27525952",27/04/2018,26/06/2018,Dividendo,"1,12"
CVCB3,"0,08361871",27/04/2018,26/06/2018,Dividendo,"0,14"
EQTL3,"0,22020000",27/04/2018,19/12/2018,Dividendo,"0,31"
EZTC3,"0,51648944",27/04/2018,31/08/2018,Dividendo,"3,06"
SBSP3,"1,02980000",27/04/2018,26/06/2018,JCP,"2,88"
BRKM5,"1,88573806",30/04/2018,10/05/2018,Dividendo,"4,43"
CMIG4,"0,50028882",30/04/2018,28/12/2018,Dividendo,"6,68"
JBSS3,"0,04677625",30/04/2018,26/06/2018,Dividendo,"0,53"
SLCE3,"2,13395196",30/04/2018,10/05/2018,Dividendo,"9,54"
ITUB4,"0,01000000",01/05/2018,01/06/2018,Dividendo,"0,00"
BBDC3,"0,01724983",02/05/2018,01/06/2018,JCP,"0,07"
BBDC4,"0,01897481",02/05/2018,01/06/2018,JCP,"0,07"
CSAN3,"0,27715000",02/05/2018,16/05/2018,Dividendo,"0,70"
KLBN11,"0,14439792",02/05/2018,14/05/2018,Dividendo,"0,72"
TAEE11,"0,46248461",02/05/2018,11/05/2018,Dividendo,"2,47"
CRFB3,"0,09861338",03/05/2018,23/05/2018,JCP,"0,67"
PCAR3,"0,26462666",03/05/2018,12/06/2018,JCP,"0,34"
CYRE3,"0,52093492",07/05/2018,02/07/2018,Dividendo,"3,88"
TIMS3,"0,09504066",11/05/2018,10/08/2018,JCP,"0,67"
TAEE11,"0,54595736",14/05/2018,23/05/2018,Dividendo,"2,99"
TAEE11,"0,19089428",14/05/2018,23/05/2018,JCP,"1,04"
COGN3,"0,11079147",17/05/2018,28/05/2018,Dividendo,"1,01"
ALPA4,"0,08002921",18/05/2018,04/07/2018,JCP,"0,73"
BBAS3,"0,21395486",21/05/2018,30/05/2018,JCP,"0,67"
GGBR4,"0,08000000",21/05/2018,01/06/2018,JCP,"0,47"
GOAU4,"0,04000000",21/05/2018,01/06/2018,Dividendo,"0,51"
PETR3,"0,05000000",21/05/2018,29/05/2018,JCP,"0,17"
PETR4,"0,05000000",21/05/2018,29/05/2018,JCP,"0,20"
ARZZ3,"0,51290000",23/05/2018,08/06/2018,Dividendo,"1,13"
MRVE3,"0,35000160",28/05/2018,15/06/2018,Dividendo,"2,83"
ITSA4,"0,01500000",30/05/2018,02/07/2018,Dividendo,"0,15"
ITUB4,"0,01000000",30/05/2018,02/07/2018,Dividendo,"0,03"
BBDC3,"0,01724983",01/06/2018,02/07/2018,JCP,"0,08"
BBDC4,"0,01897481",01/06/2018,02/07/2018,JCP,"0,08"
BBAS3,"0,07720332",11/06/2018,29/06/2018,JCP,"0,30"
ABEV3,"0,16000000",15/06/2018,30/07/2018,Dividendo,"0,85"
CPLE6,"0,00899600",15/06/2018,14/08/2018,Dividendo,"0,04"
LREN3,"0,07324300",22/06/2018,29/04/2019,JCP,"0,26"
EMBR3,"0,02000000",25/06/2018,13/07/2018,JCP,"0,08"
MULT3,"0,55378689",26/06/2018,25/09/2018,JCP,"2,91"
RADL3,"0,03066745",26/06/2018,03/12/2018,JCP,"0,05"
B3SA3,"0,07371605",27/06/2018,10/07/2018,JCP,"0,36"
RENT3,"0,06495500",28/06/2018,16/08/2018,JCP,"0,27"
ARZZ3,"0,23280000",29/06/2018,25/07/2018,JCP,"0,52"
BBDC3,"0,17246532",29/06/2018,16/07/2018,JCP,"0,85"
BBDC4,"0,18971185",29/06/2018,16/07/2018,JCP,"0,85"
CIEL3,"0,11512779",29/06/2018,28/09/2018,JCP,"0,70"
ITUB4,"0,01000000",29/06/2018,01/08/2018,Dividendo,"0,04"
VIVT3,"0,22214475",29/06/2018,20/08/2019,JCP,"0,58"
WEGE3,"0,01958824",29/06/2018,15/08/2018,JCP,"0,12"
BBDC3,"0,01724983",02/07/2018,01/08/2018,JCP,"0,09"
BBDC4,"0,01897481",02/07/2018,01/08/2018,JCP,"0,09"
HYPE3,"0,20543000",03/07/2018,09/01/2019,JCP,"0,73"
SANB11,"0,16060000",04/07/2018,27/07/2018,Dividendo,"0,53"
WEGE3,"0,04119720",20/07/2018,15/08/2018,Dividendo,"0,22"
TIMS3,"0,09916274",25/07/2018,12/11/2018,JCP,"0,75"
SMTO3,"0,51310899",27/07/2018,15/08/2018,Dividendo,"2,53"
FLRY3,"0,18260000",31/07/2018,15/08/2018,JCP,"0,67"
ITUB4,"0,01000000",31/07/2018,03/09/2018,Dividendo,"0,03"
BBDC3,"0,01724983",01/08/2018,03/09/2018,JCP,"0,07"
BBDC4,"0,01897481",01/08/2018,03/09/2018,JCP,"0,07"
